unique_id,row_index,llm_call_id,内容简介,采购方名称,中标商名称,采购物品名称,采购数量,中标金额,是否设备采购,pydantic_validated,parsing_method
matched_row_1073,1073,call_1b4416470d5b4c10,"医院名称：北京市朝阳区酒仙桥社区卫生服务中心,产品名称：千山活血膏,商品名：无,剂型：膏药剂,规格：每张净重5g,生产企业：北京修成药业有限公司,配送企业：,订购数量：0,批准文号：国药准字Z20025596",,,千山活血膏,0.0,,False,True,pydantic_direct
matched_row_1074,1074,call_ef42dce4f4cd4156,"医院名称：首都医科大学附属北京潞河医院,产品名称：开塞露(含甘油),商品名：无,剂型：溶液剂,规格：20ml,生产企业：北京麦迪海药业有限责任公司,配送企业：,订购数量：0,批准文号：国药准字H11021175",,,开塞露(含甘油),0.0,,False,True,pydantic_direct
matched_row_1075,1075,call_da737f13d97c447d,"医院名称：北京语言大学社区卫生服务中心,产品名称：牛黄上清丸,商品名：无,剂型：蜜丸,规格：6g,生产企业：北京同仁堂股份有限公司同仁堂制药厂,配送企业：,订购数量：0,批准文号：国药准字Z11020213",,,牛黄上清丸,0.0,,False,True,pydantic_direct
matched_row_1076,1076,call_cc269d7d7d354d1c,"医院名称：北京市昌平区妇幼保健院,产品名称：拉贝洛尔,商品名：无,剂型：素片,规格：0.1g,生产企业：江苏迪赛诺制药有限公司,配送企业：,订购数量：0,批准文号：国药准字H32026119",,,拉贝洛尔,0.0,,False,True,pydantic_direct
matched_row_1077,1077,call_d66bc78a8092496a,"医院名称：中国航天科技集团公司第五研究院第五〇二研究所门诊部,产品名称：清咽滴丸,商品名：无,剂型：滴丸,规格：20mg,生产企业：天津中新药业集团股份有限公司第六中药厂,配送企业：,订购数量：0,批准文号：国药准字Z10930004",,,清咽滴丸,0.0,,False,True,pydantic_direct
matched_row_1078,1078,call_3d62f82384144e2d,"医院名称：北京市房山区青龙湖镇社区卫生服务中心,产品名称：,商品名：无,剂型：素片,规格：5mg,生产企业：浙江京新药业股份有限公司,配送企业：,订购数量：0,批准文号：国药准字H20103356",,,,0.0,,False,True,pydantic_direct
matched_row_1079,1079,call_83383b3e95cd465e,"医院名称：北京市海淀区羊坊店街道莲花小区社区卫生服务站,产品名称：甲硝唑,商品名：无,剂型：薄膜衣片,规格：0.2g,生产企业：远大医药(中国)有限公司,配送企业：,订购数量：0,批准文号：国药准字H42021947",,,甲硝唑,0.0,,False,True,pydantic_direct
matched_row_1080,1080,call_f1b76e7b730b45a4,"医院名称：北京市通州区梨园镇梨园社区卫生服务中心,产品名称：天丹通络片,商品名：无,剂型：薄膜衣片,规格：0.415g,生产企业：山东凤凰制药股份有限公司,配送企业：,订购数量：0,批准文号：国药准字Z20090152",,,天丹通络片,0.0,,False,True,pydantic_direct
matched_row_1081,1081,call_b9f5a077aa854ed6,"医院名称：北京市朝阳区劲松街道农光东里社区卫生服务站,产品名称：缬沙坦氨氯地平(Ⅰ),商品名：无,剂型：薄膜衣片,规格：缬沙坦80mg,氨氯地平5mg,生产企业：西班牙诺华Novartis Farmaceutica S.A.,配送企业：,订购数量：0,批准文号：H20100734",,,缬沙坦氨氯地平(Ⅰ),0.0,,False,True,pydantic_direct
matched_row_1082,1082,call_e81a3ca550c147e9,"医院名称：北京市朝阳区和平街街道小黄庄社区卫生服务站,产品名称：乌灵胶囊,商品名：无,剂型：胶囊剂,规格：0.33g,生产企业：浙江佐力药业股份有限公司,配送企业：,订购数量：0,批准文号：国药准字Z19990048",,,乌灵胶囊,0.0,,False,True,pydantic_direct
matched_row_1083,1083,call_2f2919c4cdee4791,"医院名称：北京市化工职业病防治院,产品名称：妥布霉素,商品名：托百士,剂型：眼膏剂,规格：3.5g:10.5mg(0.3%),生产企业：美国爱尔康眼药厂西班牙分厂(ALCON CUSI,S.A.),配送企业：,订购数量：0,批准文号：H20160312",,,妥布霉素,0.0,,False,True,pydantic_direct
matched_row_1084,1084,call_fa19f4bfb98a4f66,"医院名称：北京市昌平区南口社区卫生服务中心,产品名称：平肝舒络丸,商品名：无,剂型：水蜜丸,规格：35g(10g/100粒),生产企业：北京同仁堂股份有限公司同仁堂制药厂,配送企业：,订购数量：0,批准文号：国药准字Z11020101",,,平肝舒络丸,0.0,,False,True,pydantic_direct
matched_row_1085,1085,call_bb9f67bf5585493b,"医院名称：北京市朝阳区大屯街道慧忠北里社区卫生服务站,产品名称：胰激肽原酶,商品名：无,剂型：肠溶片,规格：120IU,生产企业：上海丽珠制药有限公司,配送企业：,订购数量：0,批准文号：国药准字H20041297",,,胰激肽原酶,0.0,,False,True,pydantic_direct
matched_row_1086,1086,call_315762b6cb09476d,"医院名称：丰台区马家堡街道马家堡社区卫生服务站,产品名称：地特胰岛素,商品名：诺和平,剂型：注射液,规格：3ml:300单位,生产企业：丹麦诺和诺德公司Novo Nordisk A/S(诺和诺德(中国)制药有限公司分装),配送企业：,订购数量：0,批准文号：国药准字J20140107",,,地特胰岛素,0.0,,False,True,pydantic_direct
matched_row_1087,1087,call_5b46de9886634e1f,"医院名称：北京亚美医院,产品名称：荷丹胶囊,商品名：无,剂型：胶囊剂,规格：每粒装0.33g,生产企业：南昌济顺制药有限公司,配送企业：,订购数量：0,批准文号：国药准字Z20060081",,,荷丹胶囊,0.0,,False,True,pydantic_direct
matched_row_1088,1088,call_08bd1792f2494c9b,鄂州市将军大道（孙权大道~保税区）道路工程、鄂州市文塘路（鄂东大道~吴楚大道）道路工程全过程跟踪审计服务项目评标结果公示 分类：服务招标 作者：招标二部 发布时间：2020-07-09 阅读量：27 打印 评标结果公示 标段编号： 42070220200612001001001 标段名称： 鄂州市将军大道（孙权大道~保税区）道路工程、鄂州市文塘路（鄂东大道~吴楚大道）道路工程全过程跟踪审计服务项目 工程类型： 其他 开标时间： 2020-07-08 09:30 发布时间： 2020-07-09 17:56 建设单位： 鄂州临空集团有限公司 经办人： 郭智峰 办公电话： 13871820328 联系地址： 鄂州市临空经济区管理委员会 招标代理机构： 湖北省成套招标股份有限公司 经办人： 陈伟 办公电话： 027-87816666-8210 联系地址： 武汉市武昌区东湖西路特2号 招标概况： 鄂州市将军大道（孙权大道~保税区）道路工程、鄂州市文塘路（鄂东大道~吴楚大道）道路工程全过程跟踪审计服务项目于2020-06-13日在鄂州市公共资源交易网发布招标公告/发出投标邀请书，2020-07-08日在鄂州市公共资源交易中心开标，并于2020-07-08完成评标工作。根据评标委员会提交的评标报告，鄂州市将军大道（孙权大道~保税区）道路工程、鄂州市文塘路（鄂东大道~吴楚大道）道路工程全过程跟踪审计服务项目已经确认评标结果，现进行评标结果公示 公示时间： 公示期为2020-07-10 00:00至2020-07-13 23:59 异议与投诉： 投标人或者其他利害关系人对评标结果有异议的，应在评标结果公示期内通过交易平台【异议】环节向招标人网上提出，招标人将自收到异议之日起3日内在交易平台作出答复。作出答复前，将暂停招标投标活动。投标人或者其他利害关系人对招标人答复仍持有异议的，应当在收到答复之日起10日内据招标人的答复，通过交易平台【投诉】环节向行业主管部门或公共资源交易综合监管机构提出网上投诉。 备注： 湖北盛德工程造价咨询有限公司：鄂价工服规【2012】149 号文标准的 32.6%； 鼎正工程咨询股份有限公司：鄂价工服规【2012】149 号文标准的33.5%； 湖北天宇工程造价咨询有限公司：鄂价工服规【2012】149 号文标准的29%； 永拓工程咨询有限公司：鄂价工服规【2012】149 号文标准的39%； 武汉新地工程造价咨询有限公司：鄂价工服规【2012】149 号文标准的35%； 湖北浩华工程项目管理股份有限公司：鄂价工服规【2012】149 号文标准的34%； 投标人列表: 序号 组织机构代码 单位名称 是否中标候选人 评标排名 项目负责人 资格证书编号 投标报价(元) 质量标准 工期 资质情况 企业人员资质及业绩公示文件 1 91420100790597971G 湖北盛德工程造价咨询有限公司 是 1 邵忠彬 建【造】01420001061 0 合格 1095 工程造价甲级 企业人员资质: 1 盛德人员.tif 企业业绩: 1 盛德企业业绩.tif 2 91420111783198868T 鼎正工程咨询股份有限公司 是 2 王雁然 建【造】01420000880 0 合格 1095 工程造价甲级 企业人员资质: 1 鼎正人员.tif 企业业绩: 1 鼎正企业业绩.tif 3 91420106730854040L 湖北天宇工程造价咨询有限公司 是 3 蒋天凡 建【造】01420000083 0 合格 1095 工程造价甲级 企业人员资质: 1 天宇人员.tif 企业业绩: 1 天宇企业业绩.tif 4 914203007674095570 永拓工程咨询有限公司 否 4 39 0 企业人员资质: 企业业绩: 5 91420102737529662M 武汉新地工程造价咨询有限公司 否 5 35 0 企业人员资质: 企业业绩: 6 914201067680595797 湖北浩华工程项目管理股份有限公司 否 6 34 0 企业人员资质: 企业业绩: 上一篇：没有了 下一篇：武汉天河机场旅客服务综合体方案征集流标公告,,,鄂州市将军大道（孙权大道~保税区）道路工程、鄂州市文塘路（鄂东大道~吴楚大道）道路工程全过程跟踪审计服务项目,,,False,True,pydantic_direct
matched_row_1089,1089,call_cd951b912997458e,"医院名称：北京市门头沟区大峪街道高层社区卫生服务站,产品名称：活血止痛膏,商品名：无,剂型：橡胶膏剂,规格：9cm×12cm,生产企业：湖北舒尔迈康药业有限公司,配送企业：,订购数量：0,批准文号：国药准字Z42021573",,,活血止痛膏,0.0,,False,True,pydantic_direct
matched_row_1090,1090,call_3b2c479a4fd04def,"医院名称：北京大学第一医院,产品名称：复合乳酸菌,商品名：聚克,剂型：肠溶胶囊,规格：0.33g,生产企业：江苏美通制药有限公司,配送企业：,订购数量：0,批准文号：国药准字H19980184",,,复合乳酸菌,0.0,,False,True,pydantic_direct
matched_row_1091,1091,call_39e957ef5ada49da,"医院名称：北京中医药大学东直门医院,产品名称：养阴清肺口服液,商品名：无,剂型：合剂（含口服液）,规格：10ml,生产企业：呼伦贝尔松鹿制药有限公司,配送企业：,订购数量：0,批准文号：国药准字Z10890016",,,养阴清肺口服液,0.0,,False,True,pydantic_direct
matched_row_1092,1092,call_cd422205847f4b54,"医院名称：北京市监狱管理局中心医院,产品名称：西替利嗪,商品名：贝分,剂型：素片,规格：10mg,生产企业：鲁南贝特制药有限公司,配送企业：,订购数量：0,批准文号：国药准字H20000379",,,西替利嗪,0.0,,False,True,pydantic_direct
matched_row_1093,1093,call_ca56e36719f44d73,"医院名称：北京市朝阳区太阳宫地区西坝河北里社区卫生服务站,产品名称：滋阴润肠口服液,商品名：无,剂型：合剂（含口服液）,规格：100ml,生产企业：北京诚济制药股份有限公司,配送企业：,订购数量：0,批准文号：国药准字B20020807",,,滋阴润肠口服液,0.0,,False,True,pydantic_direct
matched_row_1094,1094,call_27cfd10784b24829,"医院名称：大兴区清源街道社区卫生服务中心福苑社区卫生服务站,产品名称：牛黄蛇胆川贝液,商品名：无,剂型：合剂（含口服液）,规格：100ml,生产企业：江西南昌桑海制药有限责任公司,配送企业：,订购数量：0,批准文号：国药准字Z10880006",,,牛黄蛇胆川贝液,0.0,,False,True,pydantic_direct
matched_row_1095,1095,call_6c21b0ea748545dc,"医院名称：北京世纪兴华医院,产品名称：坤宝丸,商品名：无,剂型：水蜜丸,规格：5g(10g/100粒),生产企业：北京同仁堂股份有限公司同仁堂制药厂,配送企业：,订购数量：0,批准文号：国药准字Z11020185",,,坤宝丸,0.0,,False,True,pydantic_direct
matched_row_1096,1096,call_a6edb19a03bf47d5,"医院名称：北京市朝阳区东湖社区卫生服务中心,产品名称：清肝降压胶囊,商品名：无,剂型：胶囊剂,规格：0.5g,生产企业：北京洪天力药业有限公司,配送企业：,订购数量：300,批准文号：国药准字Z20093712",,,清肝降压胶囊,300.0,,False,True,pydantic_direct
matched_row_1097,1097,call_bf18411ee4a4440f,"医院名称：北京中医药大学东直门医院,产品名称：绒促性素,商品名：无,剂型：冻干粉针剂,规格：1000IU,生产企业：马鞍山丰原制药有限公司,配送企业：,订购数量：0,批准文号：国药准字H34023361",,,绒促性素,0.0,,False,True,pydantic_direct
matched_row_1098,1098,call_1cc75dd25b0b4b33,"医院名称：北京市延庆区儒林社区卫生服务中心,产品名称：美托洛尔,商品名：倍他乐克,剂型：缓释片,规格：47.5mg,生产企业：瑞典阿斯利康AstraZeneca AB(阿斯利康制药分装),配送企业：,订购数量：0,批准文号：国药准字J20150044",,,美托洛尔,0.0,,False,True,pydantic_direct
matched_row_1099,1099,call_3549e0765bed4b7b,"医院名称：中国北方车辆研究所职工医院,产品名称：双氯芬酸,商品名：无,剂型：凝胶剂,规格：25g:0.29g(以双氯芬酸计0.25g),生产企业：黄石卫生材料药业有限公司,配送企业：,订购数量：100,批准文号：国药准字H20040301",,,双氯芬酸,100.0,,False,True,pydantic_direct
matched_row_1100,1100,call_01fde2dca60a4f3a,"医院名称：北京市丰台区西罗园社区卫生服务中心,产品名称：盐酸伪麻黄碱/马来酸氯苯那敏,商品名：新康泰克,剂型：缓释胶囊,规格：盐酸伪麻黄碱90mg,马来酸氯苯那敏4mg,生产企业：中美天津史克制药有限公司,配送企业：,订购数量：0,批准文号：国药准字H20010430",,,盐酸伪麻黄碱/马来酸氯苯那敏,0.0,,False,True,pydantic_direct
matched_row_1101,1101,call_9ab0910214374587,"医院名称：北京市西城区德胜社区卫生服务中心,产品名称：精蛋白生物合成人胰岛素,商品名：诺和灵30R,剂型：注射用混悬剂,规格：3ml:300IU,生产企业：诺和诺德(中国)制药有限公司,配送企业：,订购数量：0,批准文号：国药准字H20133107",,,精蛋白生物合成人胰岛素,0.0,,False,True,pydantic_direct
matched_row_1102,1102,call_afd543a3eaed4bea,"医院名称：北京市密云区不老屯镇社区卫生服务中心,产品名称：非那雄胺,商品名：保列治,剂型：薄膜衣片,规格：5mg,生产企业：波多黎各AIAC International Pharma LLC(杭州默沙东制药有限公司分装),配送企业：,订购数量：0,批准文号：国药准字J20120071",,,非那雄胺,0.0,,False,True,pydantic_direct
matched_row_1103,1103,call_34bd9d328d554af5,"医院名称：北京市石景山区八宝山街道永乐第二社区卫生服务站,产品名称：奥美沙坦酯,商品名：无,剂型：薄膜衣片,规格：20mg,生产企业：南京正大天晴制药有限公司,配送企业：,订购数量：0,批准文号：国药准字H20140054",,,奥美沙坦酯,0.0,,False,True,pydantic_direct
matched_row_1104,1104,call_046e971b57d64828,"医院名称：北京市海淀区西北旺镇亮甲店村社区卫生服务站,产品名称：羟苯磺酸钙,商品名：可元,剂型：胶囊剂,规格：0.5g,生产企业：上海朝晖药业有限公司,配送企业：,订购数量：0,批准文号：国药准字H20030088",,,羟苯磺酸钙,0.0,,False,True,pydantic_direct
matched_row_1105,1105,call_9ed5cdbeda534d72,"医院名称：北京市房山区韩村河岳各庄社区卫生服务站,产品名称：便通胶囊,商品名：无,剂型：胶囊剂,规格：0.35g,生产企业：健民药业集团股份有限公司,配送企业：,订购数量：0,批准文号：国药准字Z19990071",,,便通胶囊,0.0,,False,True,pydantic_direct
matched_row_1106,1106,call_7e1f254c3eeb45e4,"医院名称：北京市海淀区青龙桥社区卫生服务中心,产品名称：益心舒片,商品名：无,剂型：薄膜衣片,规格：0.4g,生产企业：广东先通药业有限公司,配送企业：,订购数量：0,批准文号：国药准字Z20090977",,,益心舒片,0.0,,False,True,pydantic_direct
matched_row_1107,1107,call_76ffbc3896de4a8f,"医院名称：北京市朝阳区来广营地区绣菊园社区卫生服务站,产品名称：雷贝拉唑钠,商品名：雨田青,剂型：肠溶胶囊,规格：10mg,生产企业：珠海润都制药股份有限公司,配送企业：,订购数量：0,批准文号：国药准字H20050228",,,雷贝拉唑钠,0.0,,False,True,pydantic_direct
matched_row_1108,1108,call_4ebaf7224bd24fb4,"医院名称：北京市门头沟区大台社区卫生服务中心,产品名称：伤湿祛痛膏,商品名：无,剂型：橡胶膏剂,规格：11cm×15cm,生产企业：重庆陪都药业股份有限公司,配送企业：,订购数量：0,批准文号：国药准字Z50020475",,,伤湿祛痛膏,0.0,,False,True,pydantic_direct
matched_row_1109,1109,call_ceb0d20afc2a422f,"医院名称：北京市石景山区杨庄医院（北京市石景山区杨庄社区卫生服务站）,产品名称：舒肝和胃丸,商品名：无,剂型：蜜丸,规格：6g,生产企业：北京同仁堂科技发展股份有限公司制药厂,配送企业：,订购数量：0,批准文号：国药准字Z11020202",,,舒肝和胃丸,0.0,,False,True,pydantic_direct
matched_row_1110,1110,call_f0386d9271614aa9,"医院名称：丰台区太平桥街道顺驰蓝调社区卫生服务站,产品名称：根痛平片,商品名：无,剂型：薄膜衣片,规格：0.5g,生产企业：承德燕峰药业有限责任公司,配送企业：,订购数量：0,批准文号：国药准字Z20025305",,,根痛平片,0.0,,False,True,pydantic_direct
matched_row_1111,1111,call_e672f67221c347ef,"医院名称：丰台区和义街道和义西里社区卫生服务站,产品名称：六味地黄丸,商品名：无,剂型：水蜜丸,规格：72g(20g/100粒),生产企业：北京同仁堂科技发展股份有限公司制药厂,配送企业：,订购数量：0,批准文号：国药准字Z11021283",,,六味地黄丸,0.0,,False,True,pydantic_direct
matched_row_1112,1112,call_6bf3bfe9ef644678,"医院名称：北京市仁和医院,产品名称：氯沙坦,商品名：无,剂型：薄膜衣片,规格：50mg,生产企业：浙江华海药业股份有限公司,配送企业：,订购数量：0,批准文号：国药准字H20070264",,,氯沙坦,0.0,,False,True,pydantic_direct
matched_row_1113,1113,call_60558f6013e04665,"医院名称：北京市房山区城关街道北里社区卫生服务站,产品名称：天麻素,商品名：无,剂型：胶囊剂,规格：50mg,生产企业：昆药集团股份有限公司,配送企业：,订购数量：0,批准文号：国药准字H20013044",,,天麻素,0.0,,False,True,pydantic_direct
matched_row_1114,1114,call_83c87790704846be,"医院名称：北京市平谷区社区服务中心诊所,产品名称：参苓白术颗粒,商品名：无,剂型：颗粒剂,规格：6g,生产企业：山西华康药业股份有限公司,配送企业：,订购数量：0,批准文号：国药准字Z14020399",,,参苓白术颗粒,0.0,,False,True,pydantic_direct
matched_row_1115,1115,call_b19366d12c08436d,"医院名称：中国中医科学院眼科医院,产品名称：皮肤病血毒丸,商品名：无,剂型：水丸,规格：15g/100粒,生产企业：北京同仁堂制药有限公司,配送企业：,订购数量：0,批准文号：国药准字Z11020834",,,皮肤病血毒丸,0.0,,False,True,pydantic_direct
matched_row_1116,1116,call_2b0a0da97fdb43fe,"医院名称：北京市朝阳区东坝地区红松园社区卫生服务站,产品名称：心元胶囊,商品名：无,剂型：胶囊剂,规格：0.3g,生产企业：吉泰安(四川)药业有限公司,配送企业：,订购数量：0,批准文号：国药准字Z10970090",,,心元胶囊,0.0,,False,True,pydantic_direct
matched_row_1117,1117,call_dba2fc760c7a400a,"医院名称：北京市朝阳区太阳宫地区西坝河北里社区卫生服务站,产品名称：云南白药气雾剂,商品名：无,剂型：气雾剂,规格：50g/60g,生产企业：云南白药集团股份有限公司,配送企业：,订购数量：0,批准文号：国药准字Z53021107",,,云南白药气雾剂,0.0,,False,True,pydantic_direct
matched_row_1118,1118,call_c90252877279441c,"医院名称：平谷区东高村镇社区卫生服务中心北张岱社区卫生服务站,产品名称：复方甘草,商品名：无,剂型：素片,规格：复方,生产企业：南京白敬宇制药有限责任公司,配送企业：,订购数量：0,批准文号：国药准字H32024076",,,复方甘草,0.0,,False,True,pydantic_direct
matched_row_1119,1119,call_9241ba1e7f47493d,"医院名称：北京市西城区新街口街道西三条社区卫生服务站,产品名称：美托洛尔,商品名：倍他乐克,剂型：缓释片,规格：47.5mg,生产企业：瑞典阿斯利康AstraZeneca AB(阿斯利康制药分装),配送企业：,订购数量：0,批准文号：国药准字J20150044",,,美托洛尔,0.0,,False,True,pydantic_direct
matched_row_1120,1120,call_fc2c28b0650f4260,"医院名称：北京市通州区梨园社区中心第四诊区,产品名称：藤黄健骨片,商品名：无,剂型：薄膜衣片,规格：0.5g,生产企业：湖南方盛制药股份有限公司,配送企业：,订购数量：0,批准文号：国药准字Z20090570",,,藤黄健骨片,0.0,,False,True,pydantic_direct
matched_row_1121,1121,call_3175599c54154c9a,"医院名称：首都医科大学附属北京潞河医院,产品名称：咪达普利,商品名：达爽,剂型：素片,规格：10mg,生产企业：天津田边制药有限公司,配送企业：,订购数量：0,批准文号：国药准字H20030733",,,咪达普利,0.0,,False,True,pydantic_direct
matched_row_1122,1122,call_4bcef9bcf6e04631,"医院名称：北京市朝阳区和平街街道胜古庄社区卫生服务站,产品名称：奥美拉唑,商品名：无,剂型：肠溶片,规格：10mg,生产企业：信合援生制药股份有限公司,配送企业：,订购数量：0,批准文号：国药准字H19990046",,,奥美拉唑,0.0,,False,True,pydantic_direct
matched_row_1123,1123,call_7cf83162c97d43e5,"医院名称：平谷区太后社区卫生服务站,产品名称：头痛宁胶囊,商品名：无,剂型：胶囊剂,规格：0.4g,生产企业：陕西步长制药有限公司,配送企业：,订购数量：0,批准文号：国药准字Z20026851",,,头痛宁胶囊,0.0,,False,True,pydantic_direct
matched_row_1124,1124,call_2305dab2bf2640ed,"医院名称：北京安达医院,产品名称：补中益气颗粒,商品名：无,剂型：颗粒剂,规格：3g,生产企业：北京汉典制药有限公司,配送企业：,订购数量：0,批准文号：国药准字Z20040120",,,补中益气颗粒,0.0,,False,True,pydantic_direct
matched_row_1125,1125,call_a9f7c5db8c0f4156,"医院名称：北京市丰台区卢沟桥乡小屯村社区卫生服务站,产品名称：曲美他嗪,商品名：万爽力,剂型：薄膜衣片,规格：20mg,生产企业：施维雅(天津)制药有限公司,配送企业：,订购数量：0,批准文号：国药准字H20055465",,,曲美他嗪,0.0,,False,True,pydantic_direct
matched_row_1126,1126,call_677c45dfbbef47f7,"医院名称：北京积水潭医院,产品名称：德谷胰岛素注射液,商品名：诺和达,剂型：注射液,规格：3ml:300单位（畅充）,生产企业：丹麦诺和诺德公司Novo Nordisk A/S(诺和诺德(中国)制药有限公司分装),配送企业：,订购数量：0,批准文号：国药准字J20171096",,,德谷胰岛素注射液,0.0,,False,True,pydantic_direct
matched_row_1127,1127,call_95d0ad7e7e3e4cc6,"医院名称：北京市延庆区延庆镇社区卫生服务中心,产品名称：血栓通胶囊,商品名：无,剂型：胶囊剂,规格：0.18g(含三七总皂苷0.1g),生产企业：哈尔滨珍宝制药有限公司,配送企业：,订购数量：0,批准文号：国药准字Z20025972",,,血栓通胶囊,0.0,,False,True,pydantic_direct
matched_row_1128,1128,call_74fddea162cb491d,中标人： 河北中建洵正工程有限公司总报价:1466806.4 元 工期:2020年12月底前完工 工程质量:符合相关专业技术规范合格标准项目经理姓名:杨书琴,,,工程,,1466806.4,False,True,pydantic_direct
matched_row_1129,1129,call_4a5f2ff695e442b9,"医院名称：北京市昌平区中医医院,产品名称：仙灵骨葆胶囊,商品名：无,剂型：胶囊剂,规格：0.5g,生产企业：国药集团同济堂(贵州)制药有限公司,配送企业：,订购数量：0,批准文号：国药准字Z20025337",,,仙灵骨葆胶囊,0.0,,False,True,pydantic_direct
matched_row_1130,1130,call_7b3d284634aa4c69,"医院名称：北京市丰台区大红门街道南顶路社区卫生服务站,产品名称：氢氯噻嗪,商品名：无,剂型：素片,规格：25mg,生产企业：天津力生制药股份有限公司,配送企业：,订购数量：0,批准文号：国药准字H12020166",,,氢氯噻嗪,0.0,,False,True,pydantic_direct
matched_row_1131,1131,call_b9518ea17de141ad,"医院名称：北京市平谷区国医堂中医门诊部,产品名称：孟鲁司特,商品名：顺尔宁,剂型：薄膜衣片,规格：10mg,生产企业：英国Merck Sharp & Dohme Limited(杭州默沙东制药有限公司分装),配送企业：,订购数量：0,批准文号：国药准字J20130047",,,孟鲁司特,0.0,,False,True,pydantic_direct
matched_row_1132,1132,call_6af4c4cfb4e34be8,"医院名称：北京市朝阳区东湖社区卫生服务中心,产品名称：精蛋白生物合成人胰岛素,商品名：诺和灵N,剂型：注射用混悬剂,规格：3ml:300IU,生产企业：巴西诺和诺德Novo Nordisk Producao Farmaceutica do Brasil(诺和诺德(中国)制药有限公司分装),配送企业：,订购数量：0,批准文号：国药准字J20160055",,,精蛋白生物合成人胰岛素,0.0,,False,True,pydantic_direct
matched_row_1133,1133,call_82f43e0aa0524b90,"医院名称：北京市丰台区南苑社区卫生服务中心,产品名称：瑞舒伐他汀钙,商品名：可定,剂型：薄膜衣片,规格：10mg,生产企业：波多黎各IPR Pharmaceuticals, INC.(阿斯利康药业(中国)有限公司分装),配送企业：,订购数量：0,批准文号：国药准字J20170008",,,瑞舒伐他汀钙,0.0,,False,True,pydantic_direct
matched_row_1134,1134,call_26dfb7b682b342a5,"医院名称：北京市化工职业病防治院,产品名称：同仁牛黄清心丸,商品名：无,剂型：蜜丸,规格：3g,生产企业：北京同仁堂股份有限公司同仁堂制药厂,配送企业：,订购数量：0,批准文号：国药准字Z11020025",,,同仁牛黄清心丸,0.0,,False,True,pydantic_direct
matched_row_1135,1135,call_8453681a17574c59,"医院名称：北京市房山区良乡地区社区卫生服务中心,产品名称：稳心颗粒,商品名：无,剂型：颗粒剂,规格：5g,生产企业：山东步长制药股份有限公司,配送企业：,订购数量：0,批准文号：国药准字Z10950026",,,稳心颗粒,0.0,,False,True,pydantic_direct
matched_row_1136,1136,call_1673390e000a4da9,"医院名称：北京市朝阳区小关街道惠新苑社区卫生服务站,产品名称：双黄连口服液,商品名：无,剂型：合剂（含口服液）,规格：10ml,生产企业：黑龙江瑞格制药有限公司,配送企业：,订购数量：0,批准文号：国药准字Z10910017",,,双黄连口服液,0.0,,False,True,pydantic_direct
matched_row_1137,1137,call_8d857e48f36b459e,"医院名称：北京市西城区德胜社区卫生服务中心,产品名称：莫米松,商品名：艾洛松,剂型：乳膏剂,规格：5g:5mg(0.1%),生产企业：拜耳医药(上海)有限公司,配送企业：,订购数量：0,批准文号：国药准字H19991418",,,莫米松,0.0,,False,True,pydantic_direct
matched_row_1138,1138,call_5c1ae2ff03fe4971,"医院名称：北京市朝阳区双井第二社区卫生服务中心,产品名称：低分子肝素,商品名：速碧林,剂型：注射液,规格：0.4ml:4100AXaIU,生产企业：法国Aspen Notre Dame de Bondeville,配送企业：,订购数量：0,批准文号：H20181136",,,低分子肝素,0.0,,False,True,pydantic_direct
matched_row_1139,1139,call_313acbac4ab84a9d,"医院名称：崔村社区卫生服务中心,产品名称：牛黄解毒丸,商品名：无,剂型：蜜丸,规格：3g,生产企业：北京同仁堂科技发展股份有限公司制药厂,配送企业：,订购数量：0,批准文号：国药准字Z11020058",,,牛黄解毒丸,0.0,,False,True,pydantic_direct
matched_row_1140,1140,call_ed7ed0f2795d420c,"医院名称：房山区青龙湖镇坨里社区卫生服务站,产品名称：清开灵片,商品名：无,剂型：薄膜衣片,规格：0.5g,生产企业：哈尔滨一洲制药有限公司,配送企业：,订购数量：0,批准文号：国药准字Z10980033",,,清开灵片,0.0,,False,True,pydantic_direct
matched_row_1141,1141,call_480ffc28ddb84156,"医院名称：北京市朝阳区大屯街道慧忠北里社区卫生服务站,产品名称：生物合成人胰岛素,商品名：诺和灵R,剂型：注射液,规格：3ml:300IU,生产企业：诺和诺德(中国)制药有限公司,配送企业：,订购数量：0,批准文号：国药准字H20174124",,,生物合成人胰岛素,0.0,,False,True,pydantic_direct
matched_row_1142,1142,call_23b863f0b47d49a8,"医院名称：北京市通州区中医医院,产品名称：西格列汀,商品名：捷诺维,剂型：薄膜衣片,规格：0.1g,生产企业：英国Merck Sharp & Dohme Limited(杭州默沙东制药有限公司分装),配送企业：,订购数量：0,批准文号：国药准字J20140095",,,西格列汀,0.0,,False,True,pydantic_direct
matched_row_1143,1143,call_07b8eb6704374cd6,"医院名称：北京市朝阳区劲松社区卫生服务中心,产品名称：独一味滴丸,商品名：无,剂型：滴丸,规格：每丸重50mg,生产企业：海南赛立克药业有限公司,配送企业：,订购数量：0,批准文号：国药准字Z20080236",,,独一味滴丸,0.0,,False,True,pydantic_direct
